queried_sp_name,key,canonicalName,rank
Momordica charantia,6422901,Momordica charantia abbreviata,SUBSPECIES
Momordica charantia,3625967,Momordica charantia muricata,VARIETY
Avicennia germinans,2925400,Avicennia germinans,SPECIES
Avicennia germinans,7782491,Avicennia germinans,SPECIES
Avicennia germinans,9068938,Avicennia germinans brasiliensis,FORM
Avicennia germinans,4196596,Avicennia germinans brasiliensis,FORM
Avicennia germinans,4196656,Avicennia germinans cumanensis,VARIETY
Avicennia germinans,9201743,Avicennia germinans venezuelensis,VARIETY
Avicennia germinans,8300817,Avicennia germinans germinans,VARIETY
Avicennia germinans,4196641,Avicennia germinans venezuelensis,FORM
Avicennia germinans,4196646,Avicennia germinans guayaquilensis,VARIETY
Avicennia germinans,7310216,Avicennia germinans germinans,FORM
Bidens pilosa,5391845,Bidens pilosa,SPECIES
Bidens pilosa,9447891,Bidens pilosa radiata,SUBSPECIES
Bidens pilosa,9510923,Bidens pilosa pilosa,SUBSPECIES
Bidens pilosa,9721327,Bidens pilosa dissecta,VARIETY
Bidens pilosa,8200005,Bidens pilosa leucantha,VARIETY
Bidens pilosa,7698020,Bidens pilosa radiata,VARIETY
Bidens pilosa,7597330,Bidens pilosa radiata,VARIETY
Bidens pilosa,9742794,Bidens pilosa leucanthema,VARIETY
Bidens pilosa,9182833,Bidens pilosa ternatus,VARIETY
Bidens pilosa,6302134,Bidens pilosa albiflora,VARIETY
Solanum americanum,2930222,Solanum americanum,SPECIES
Solanum americanum,3802337,Solanum americanum nutans,SUBSPECIES
Solanum americanum,9594551,Solanum americanum americanum,SUBSPECIES
Solanum americanum,3802329,Solanum americanum patulum,VARIETY
Solanum americanum,3802356,Solanum americanum baylisii,VARIETY
Solanum americanum,6290029,Solanum americanum nodiflorum,SUBSPECIES
Solanum americanum,2930257,Solanum americanum nodiflorum,VARIETY
Solanum nigrum,9824010,Solanum nigrum,SPECIES
Solanum nigrum,9150405,Solanum nigrum,SPECIES
Solanum nigrum,9644545,Solanum nigrum,SPECIES
Solanum nigrum,9494281,Solanum nigrum,SPECIES
Solanum nigrum,8098271,Solanum nigrum moschatum,SUBSPECIES
Solanum nigrum,2930968,Solanum nigrum luteum,SUBSPECIES
Solanum nigrum,9797123,Solanum nigrum fructu,SUBSPECIES
Solanum nigrum,2932871,Solanum nigrum dillenii,SUBSPECIES
Solanum nigrum,2932877,Solanum nigrum schultesii,SUBSPECIES
Solanum nigrum,3799772,Solanum nigrum chacoense,SUBSPECIES
Solanum ptychanthum,8126740,Solanum ptychanthum,SPECIES
Solanum ptychanthum,2930080,Solanum ptychanthum,SPECIES
Tribulus cistoides,5421117,Tribulus cistoides,SPECIES
Tribulus cistoides,5635195,Tribulus cistoides arenicola,VARIETY
Tribulus cistoides,7708485,Tribulus cistoides medius,VARIETY
Tribulus cistoides,7409578,Tribulus cistoides anacanthus,FORM
Tribulus cistoides,5635193,Tribulus cistoides galapagensis,VARIETY
Tribulus cistoides,5635199,Tribulus cistoides anacanthus,VARIETY
Waltheria ovata,8318662,Waltheria ovata,SPECIES
Waltheria ovata,8415578,Waltheria ovata intermedia,FORM
Waltheria ovata,8013923,Waltheria ovata reticulata,FORM
Brassica campestris,8426995,Brassica campestris,SPECIES
Brassica campestris,7881230,Brassica campestris,SPECIES
Brassica campestris,3042719,Brassica campestris,SPECIES
Brassica campestris,6550362,Brassica campestris chinensis,SUBSPECIES
Brassica campestris,7602197,Brassica campestris oleifera,VARIETY
Brassica campestris,3042706,Brassica campestris chinensis,VARIETY
Brassica campestris,7810051,Brassica campestris sotetsuna,VARIETY
Brassica campestris,7932216,Brassica campestris trilocularis,VARIETY
Brassica campestris,8066518,Brassica campestris dentatopetsai,VARIETY
Brassica campestris,7749718,Brassica campestris napus,VARIETY
Brassica rapa,8365342,Brassica rapa,SPECIES
Brassica rapa,7903057,Brassica rapa,SPECIES
Brassica rapa,3042678,Brassica rapa dichotoma,SUBSPECIES
Brassica rapa,3042725,Brassica rapa rapifera,SUBSPECIES
Brassica rapa,3691765,Brassica rapa afghanica,SUBSPECIES
Brassica rapa,4272768,Brassica rapa olifera,SUBSPECIES
Brassica rapa,3042740,Brassica rapa trilocularis,SUBSPECIES
Brassica rapa,3042732,Brassica rapa narinosa,SUBSPECIES
Brassica rapa,3042682,Brassica rapa nipposinica,SUBSPECIES
Brassica rapa,8088062,Brassica rapa chinoleifera,VARIETY
Caesalpinia pulcherrima,2958715,Caesalpinia pulcherrima,SPECIES
Caesalpinia pulcherrima,8078816,Caesalpinia pulcherrima,SPECIES
Caesalpinia pulcherrima,8617957,Caesalpinia pulcherrima pulcherrima,VARIETY
Caesalpinia pulcherrima,8344613,Caesalpinia pulcherrima pulcherrima,FORM
Caesalpinia pulcherrima,9357703,Caesalpinia pulcherrima flava,VARIETY
Caesalpinia pulcherrima,6404563,Caesalpinia pulcherrima flava,FORM
Caesalpinia pulcherrima,3932047,Caesalpinia pulcherrima insignis,VARIETY
Caesalpinia pulcherrima,2958717,Caesalpinia pulcherrima flava,VARIETY
Cassia occidentalis,8578776,Cassia occidentalis,SPECIES
Cassia occidentalis,8014050,Cassia occidentalis,SPECIES
Cassia occidentalis,5354381,Cassia occidentalis,SPECIES
Cassia occidentalis,7361030,Cassia occidentalis,SPECIES
Cassia occidentalis,7849426,Cassia occidentalis,SPECIES
Cassia occidentalis,5354385,Cassia occidentalis aristata,VARIETY
Cassia occidentalis,7676846,Cassia occidentalis glabra,VARIETY
Cassia occidentalis,5354118,Cassia occidentalis sophera,VARIETY
Cassia occidentalis,5354115,Cassia occidentalis glabra,VARIETY
Cassia occidentalis,5353910,Cassia occidentalis entreriana,VARIETY
Senna occidentalis,2957966,Senna occidentalis,SPECIES
Senna occidentalis,3931490,Senna occidentalis sophera,VARIETY
Chicocca alba,NA,NA,NA
Chiococa alba,NA,NA,NA
Chiococca alba,2907406,Chiococca alba,SPECIES
Chiococca alba,7411512,Chiococca alba,SPECIES
Chiococca alba,6288560,Chiococca alba parvifolia,SUBSPECIES
Chiococca alba,2907413,Chiococca alba parvifolia,VARIETY
Chiococca alba,2907444,Chiococca alba micrantha,VARIETY
Chiococca alba,2907453,Chiococca alba pilosa,FORM
Chiococca alba,8136711,Chiococca alba alba,SUBSPECIES
Cucurbita pepo,8717303,Cucurbita pepo,SPECIES
Cucurbita pepo,2874508,Cucurbita pepo,SPECIES
Cucurbita pepo,7576609,Cucurbita pepo,SPECIES
Cucurbita pepo,7534509,Cucurbita pepo,SPECIES
Cucurbita pepo,3622577,Cucurbita pepo ovifera,SUBSPECIES
Cucurbita pepo,6712824,Cucurbita pepo texana,SUBSPECIES
Cucurbita pepo,6712823,Cucurbita pepo giraumontia,VARIETY
Cucurbita pepo,6550264,Cucurbita pepo fraterna,VARIETY
Cucurbita pepo,7405036,Cucurbita pepo akoda,VARIETY
Cucurbita pepo,4272446,Cucurbita pepo condensa,VARIETY
Passiflora foetida,7736634,Passiflora foetida,SPECIES
Passiflora foetida,2874211,Passiflora foetida,SPECIES
Passiflora foetida,8775084,Passiflora foetida,SPECIES
Passiflora foetida,6417958,Passiflora foetida orinocensis,SUBSPECIES
Passiflora foetida,7313418,Passiflora foetida foetida,SUBSPECIES
Passiflora foetida,6561548,Passiflora foetida hispida,SUBSPECIES
Passiflora foetida,7687979,Passiflora foetida polyadena,SUBSPECIES
Passiflora foetida,3587273,Passiflora foetida moritziana,VARIETY
Passiflora foetida,3587407,Passiflora foetida hibiscifolia,VARIETY
Passiflora foetida,3587535,Passiflora foetida arida,VARIETY
Polygonum opelousanum,7774660,Polygonum opelousanum,SPECIES
Polygonum opelousanum,8315624,Polygonum opelousanum opelousanum,VARIETY
Polygonum opelousanum,5334472,Polygonum opelousanum adenocalyx,VARIETY
Polygonum hydropiperoides,8147126,Polygonum hydropiperoides,SPECIES
Polygonum hydropiperoides,5334468,Polygonum hydropiperoides,SPECIES
Polygonum hydropiperoides,7390421,Polygonum hydropiperoides setaceum,SUBSPECIES
Polygonum hydropiperoides,5334474,Polygonum hydropiperoides digitatum,VARIETY
Polygonum hydropiperoides,5334479,Polygonum hydropiperoides euronotorum,VARIETY
Polygonum hydropiperoides,5334480,Polygonum hydropiperoides strigosum,VARIETY
Polygonum hydropiperoides,8282825,Polygonum hydropiperoides opelousanum,VARIETY
Polygonum hydropiperoides,8248436,Polygonum hydropiperoides strigosum,FORM
Polygonum hydropiperoides,7852392,Polygonum hydropiperoides opelousanum,SUBSPECIES
Polygonum hydropiperoides,5652271,Polygonum hydropiperoides persicarioides,VARIETY
Persicaria hydropiperoides,2889340,Persicaria hydropiperoides,SPECIES
Persicaria hydropiperoides,7387958,Persicaria hydropiperoides setaceum,VARIETY
Persicaria hydropiperoides,7612480,Persicaria hydropiperoides hydropiperoides,VARIETY
Persicaria hydropiperoides,2889329,Persicaria hydropiperoides opelousana,VARIETY
Persicaria hydropiperoides,4035241,Persicaria hydropiperoides euronotorum,VARIETY
Persicaria hydropiperoides,8512178,Persicaria hydropiperoides bushiana,VARIETY
Persicaria hydropiperoides,4035236,Persicaria hydropiperoides euronotum,VARIETY
Persicaria hydropiperoides,2889336,Persicaria hydropiperoides breviciliata,VARIETY
Persicaria hydropiperoides,9728900,NA,SPECIES
Portulaca oleracea,3084719,Portulaca oleracea,SPECIES
Portulaca oleracea,6388110,Portulaca oleracea oleracea,SUBSPECIES
Portulaca oleracea,8086246,Portulaca oleracea sicula,SUBSPECIES
Portulaca oleracea,3084726,Portulaca oleracea granulatostellulata,SUBSPECIES
Portulaca oleracea,6135886,Portulaca oleracea granatus,SUBSPECIES
Portulaca oleracea,7357317,Portulaca oleracea sativa,SUBSPECIES
Portulaca oleracea,7660918,Portulaca oleracea macrantha,SUBSPECIES
Portulaca oleracea,7935888,Portulaca oleracea sativa,SUBSPECIES
Portulaca oleracea,7638675,Portulaca oleracea rausii,SUBSPECIES
Portulaca oleracea,7643669,Portulaca oleracea sativa,SUBSPECIES
Scalesia affinis,3147704,Scalesia affinis,SPECIES
Scalesia affinis,4248919,Scalesia affinis brachyloba,SUBSPECIES
Scalesia affinis,4248914,Scalesia affinis gummifera,SUBSPECIES
Scalesia affinis,6302681,Scalesia affinis affinis,SUBSPECIES
Sesuvium portulacastrum,3084883,Sesuvium portulacastrum,SPECIES
Sesuvium portulacastrum,9381011,Sesuvium portulacastrum portulacastrum,SUBSPECIES
Sesuvium portulacastrum,3706816,Sesuvium portulacastrum revolutum,VARIETY
Sesuvium portulacastrum,3706837,Sesuvium portulacastrum albiflorum,FORM
Sesuvium portulacastrum,8281957,Sesuvium portulacastrum griseum,VARIETY
Sesuvium portulacastrum,3706808,Sesuvium portulacastrum subsessile,VARIETY
Sesuvium portulacastrum,9385913,Sesuvium portulacastrum persoonii,SUBSPECIES
Sesuvium portulacastrum,3706824,Sesuvium portulacastrum pedunculatum,VARIETY
Sesuvium portulacastrum,7329457,Sesuvium portulacastrum portulacastrum,VARIETY
Sida spinosa,8339275,Sida spinosa,SPECIES
Sida spinosa,8567553,Sida spinosa,SPECIES
Sida spinosa,5406741,Sida spinosa,SPECIES
Sida spinosa,6640754,Sida spinosa spinosa,VARIETY
Sida spinosa,5617400,Sida spinosa flava,VARIETY
Sida spinosa,5617391,Sida spinosa typica,VARIETY
Sida spinosa,5617401,Sida spinosa albiflora,FORM
Sida spinosa,5617397,Sida spinosa kazmii,VARIETY
Sida spinosa,5617395,Sida spinosa polycarpa,VARIETY
Sida spinosa,8014313,Sida spinosa riedelii,VARIETY
Cassinia vauvilliersi,5393399,Cassinia vauvilliersii,SPECIES
Cassinia vauvilliersi,6291792,Cassinia vauvilliersii rubra,VARIETY
Cassinia vauvilliersi,6291795,Cassinia vauvilliersii pallida,VARIETY
Cassinia vauvilliersi,6291794,Cassinia vauvilliersii canescens,VARIETY
Cassinia vauvilliersi,6291791,Cassinia vauvilliersii serpentina,VARIETY
Cassinia vauvilliersi,6291800,Cassinia vauvilliersii albida,VARIETY
Cassinia vauvilliersi,6291799,Cassinia vauvilliersii vauvilliersii,VARIETY
Cassinia vauvilliersii,5393399,Cassinia vauvilliersii,SPECIES
Cassinia vauvilliersii,6291792,Cassinia vauvilliersii rubra,VARIETY
Cassinia vauvilliersii,6291795,Cassinia vauvilliersii pallida,VARIETY
Cassinia vauvilliersii,6291794,Cassinia vauvilliersii canescens,VARIETY
Cassinia vauvilliersii,6291791,Cassinia vauvilliersii serpentina,VARIETY
Cassinia vauvilliersii,6291800,Cassinia vauvilliersii albida,VARIETY
Cassinia vauvilliersii,6291799,Cassinia vauvilliersii vauvilliersii,VARIETY
Pratia angulata,3160245,Pratia angulata,SPECIES
Pratia angulata,3160247,Pratia angulata obovata,VARIETY
Pratia angulata,3160246,Pratia angulata minor,VARIETY
Wahlenbergia albomarginata,5413921,Wahlenbergia albomarginata,SPECIES
Wahlenbergia albomarginata,5413923,Wahlenbergia albomarginata olivina,SUBSPECIES
Wahlenbergia albomarginata,5413927,Wahlenbergia albomarginata flexilis,SUBSPECIES
Wahlenbergia albomarginata,5413629,Wahlenbergia albomarginata pygmaea,VARIETY
Wahlenbergia albomarginata,5413922,Wahlenbergia albomarginata decora,SUBSPECIES
Wahlenbergia albomarginata,7222114,Wahlenbergia albomarginata albomarginata,SUBSPECIES
Wahlenbergia albomarginata,5413924,Wahlenbergia albomarginata laxa,SUBSPECIES
Galium propinquum,2913917,Galium propinquum,SPECIES
Helichrysum bellidioides,3096973,Helichrysum bellidioides,SPECIES
Helichrysum bellidioides,6296128,Helichrysum bellidioides prostratum,VARIETY
Helichrysum bellidioides,6296129,Helichrysum bellidioides bellidioides,VARIETY
Helichrysum bellidioides,6296130,Helichrysum bellidioides gracile,VARIETY
Helichrysum bellidioides,6296127,Helichrysum bellidioides erectum,VARIETY
Craspedia uniflora,5389191,Craspedia uniflora,SPECIES
Craspedia uniflora,8019316,Craspedia uniflora,SPECIES
Craspedia uniflora,7851288,Craspedia uniflora uniflora,VARIETY
Craspedia uniflora,6291690,Craspedia uniflora viscosa,VARIETY
Craspedia uniflora,5703899,Craspedia uniflora macrocephala,VARIETY
Craspedia uniflora,6291679,Craspedia uniflora grandis,VARIETY
Craspedia uniflora,6291677,Craspedia uniflora robusta,VARIETY
Craspedia uniflora,6291686,Craspedia uniflora pedicellata,VARIETY
Craspedia uniflora,6291675,Craspedia uniflora maritima,VARIETY
Craspedia uniflora,5831488,Craspedia uniflora subhispida,VARIETY
Hebe odora,5559786,Hebe odora,SPECIES
Hebe odora,3343183,Hebeloma odoratum,SPECIES
Hebe odora,3343475,Hebeloma odoratissimum,SPECIES
Hebe odora,9608283,Hebeloma odoratissimum,SPECIES
Parahebe lyalii,NA,NA,NA
Parahebe lyallii,3727373,Parahebe lyallii,SPECIES
Senecio scorzoneroides,3146140,Senecio scorzoneroides,SPECIES
Leptospermum scoparium,3181762,Leptospermum scoparium,SPECIES
